,det33,det35,det37,det39,det41,det43,det45,det47,totalct,month,day,hour,minute,day-of-week,year,min_bin
2019-03-10 02:45:00,0,0,0,0,0,0,0,0,0,3,10,2,45,6,2019,11
2019-03-10 03:00:00,0,0,0,0,0,0,0,0,0,3,10,3,0,6,2019,12
2019-03-10 03:15:00,0,0,0,0,0,0,0,0,0,3,10,3,15,6,2019,13
2019-03-10 03:30:00,0,0,0,0,0,0,0,0,0,3,10,3,30,6,2019,14
2019-03-10 03:45:00,0,0,0,0,0,0,0,0,0,3,10,3,45,6,2019,15
2019-03-10 04:00:00,5,0,1,0,15,0,0,0,21,3,10,4,0,6,2019,16
2019-03-10 04:15:00,10,1,0,0,12,0,1,0,24,3,10,4,15,6,2019,17
2019-03-10 04:30:00,9,4,3,0,11,0,0,0,27,3,10,4,30,6,2019,18
2019-03-10 04:45:00,6,1,0,0,7,1,0,0,15,3,10,4,45,6,2019,19
2019-03-10 05:00:00,10,2,2,0,10,0,1,0,25,3,10,5,0,6,2019,20
2019-03-10 05:15:00,4,1,4,1,11,0,2,0,23,3,10,5,15,6,2019,21
2019-03-10 05:30:00,11,1,2,4,12,7,3,0,40,3,10,5,30,6,2019,22
2019-03-10 05:45:00,7,0,18,10,16,2,5,4,62,3,10,5,45,6,2019,23
2019-03-10 06:00:00,10,0,47,0,12,2,0,0,71,3,10,6,0,6,2019,24
2019-03-10 06:15:00,13,0,14,0,10,0,0,0,37,3,10,6,15,6,2019,25
2019-03-10 06:30:00,26,3,7,0,11,3,4,0,54,3,10,6,30,6,2019,26
2019-03-10 06:45:00,22,2,10,0,21,7,1,0,63,3,10,6,45,6,2019,27
2019-03-10 07:00:00,16,2,4,0,12,1,5,2,42,3,10,7,0,6,2019,28
2019-03-10 07:15:00,19,0,3,0,18,1,1,0,42,3,10,7,15,6,2019,29
2019-03-10 07:30:00,21,0,3,0,21,2,5,1,53,3,10,7,30,6,2019,30
2019-03-10 07:45:00,17,2,11,0,20,4,3,0,57,3,10,7,45,6,2019,31
2019-03-10 08:00:00,18,0,16,1,21,3,6,0,65,3,10,8,0,6,2019,32
2019-03-10 08:15:00,18,5,11,0,27,2,4,2,69,3,10,8,15,6,2019,33
2019-03-10 08:30:00,29,3,29,0,31,2,3,4,101,3,10,8,30,6,2019,34
2019-03-10 08:45:00,41,3,17,2,46,1,7,2,119,3,10,8,45,6,2019,35
2019-03-10 09:00:00,34,4,24,3,31,8,4,0,108,3,10,9,0,6,2019,36
2019-03-10 09:15:00,36,6,15,4,42,2,10,4,119,3,10,9,15,6,2019,37
2019-03-10 09:30:00,57,4,30,3,40,3,3,1,141,3,10,9,30,6,2019,38
2019-03-10 09:45:00,35,5,29,4,43,8,14,4,142,3,10,9,45,6,2019,39
2019-03-10 10:00:00,38,6,36,3,31,10,14,1,139,3,10,10,0,6,2019,40
2019-03-10 10:15:00,47,9,40,2,54,5,10,1,168,3,10,10,15,6,2019,41
2019-03-10 10:30:00,40,7,25,4,45,8,11,2,142,3,10,10,30,6,2019,42
2019-03-10 10:45:00,52,6,18,4,65,7,11,9,172,3,10,10,45,6,2019,43
2019-03-10 11:00:00,51,7,14,13,49,8,9,6,157,3,10,11,0,6,2019,44
2019-03-10 11:15:00,54,11,15,6,38,6,14,5,149,3,10,11,15,6,2019,45
2019-03-10 11:30:00,45,11,13,6,42,5,17,9,148,3,10,11,30,6,2019,46
2019-03-10 11:45:00,50,6,10,10,36,7,12,6,137,3,10,11,45,6,2019,47
2019-03-10 12:00:00,43,9,13,13,38,8,14,7,145,3,10,12,0,6,2019,48
2019-03-10 12:15:00,29,12,16,9,32,12,19,8,137,3,10,12,15,6,2019,49
2019-03-10 12:30:00,33,7,29,9,14,9,18,6,125,3,10,12,30,6,2019,50
2019-03-10 12:45:00,41,1,15,10,30,7,13,8,125,3,10,12,45,6,2019,51
2019-03-10 13:00:00,30,0,17,10,37,5,12,4,115,3,10,13,0,6,2019,52
2019-03-10 13:15:00,33,6,16,14,19,7,14,10,119,3,10,13,15,6,2019,53
2019-03-10 13:30:00,39,2,12,11,37,9,11,8,129,3,10,13,30,6,2019,54
2019-03-10 13:45:00,28,6,9,6,26,8,8,6,97,3,10,13,45,6,2019,55
2019-03-10 14:00:00,33,2,12,15,24,8,12,8,114,3,10,14,0,6,2019,56
2019-03-10 14:15:00,38,10,12,18,18,9,18,10,133,3,10,14,15,6,2019,57
2019-03-10 14:30:00,49,5,10,3,24,6,15,10,122,3,10,14,30,6,2019,58
2019-03-10 14:45:00,26,2,13,7,33,11,13,7,112,3,10,14,45,6,2019,59
2019-03-10 15:00:00,31,4,16,11,16,7,16,7,108,3,10,15,0,6,2019,60
2019-03-10 15:15:00,33,5,12,12,42,7,15,8,134,3,10,15,15,6,2019,61
2019-03-10 15:30:00,43,8,5,12,26,8,11,7,120,3,10,15,30,6,2019,62
2019-03-10 15:45:00,50,6,16,12,16,6,9,9,124,3,10,15,45,6,2019,63
2019-03-10 16:00:00,39,9,9,10,38,7,15,10,137,3,10,16,0,6,2019,64
2019-03-10 16:15:00,30,4,19,10,32,6,11,11,123,3,10,16,15,6,2019,65
2019-03-10 16:30:00,35,6,22,12,32,8,18,11,144,3,10,16,30,6,2019,66
2019-03-10 16:45:00,37,6,15,8,28,9,12,7,122,3,10,16,45,6,2019,67
2019-03-10 17:00:00,37,7,17,9,35,6,7,8,126,3,10,17,0,6,2019,68
2019-03-10 17:15:00,38,6,18,14,33,10,12,10,141,3,10,17,15,6,2019,69
2019-03-10 17:30:00,43,9,14,12,26,5,12,7,128,3,10,17,30,6,2019,70
2019-03-10 17:45:00,55,10,20,11,20,7,13,10,146,3,10,17,45,6,2019,71
2019-03-10 18:00:00,32,9,13,12,29,7,11,7,120,3,10,18,0,6,2019,72
2019-03-10 18:15:00,41,10,25,12,33,5,16,7,149,3,10,18,15,6,2019,73
2019-03-10 18:30:00,45,8,16,14,29,6,12,7,137,3,10,18,30,6,2019,74
2019-03-10 18:45:00,50,6,19,11,39,7,16,10,158,3,10,18,45,6,2019,75
2019-03-10 19:00:00,41,9,17,15,38,4,15,5,144,3,10,19,0,6,2019,76
2019-03-10 19:15:00,38,7,13,13,57,9,14,8,159,3,10,19,15,6,2019,77
2019-03-10 19:30:00,50,11,22,12,53,5,18,6,177,3,10,19,30,6,2019,78
2019-03-10 19:45:00,40,8,12,17,45,8,18,5,153,3,10,19,45,6,2019,79
2019-03-10 20:00:00,37,12,14,17,58,9,15,6,168,3,10,20,0,6,2019,80
2019-03-10 20:15:00,50,8,14,10,57,8,13,3,163,3,10,20,15,6,2019,81
2019-03-10 20:30:00,35,8,16,10,60,9,12,9,159,3,10,20,30,6,2019,82
2019-03-10 20:45:00,58,10,19,9,54,5,17,5,177,3,10,20,45,6,2019,83
2019-03-10 21:00:00,48,7,11,10,44,7,11,1,139,3,10,21,0,6,2019,84
2019-03-10 21:15:00,39,4,17,10,45,6,21,2,144,3,10,21,15,6,2019,85
2019-03-10 21:30:00,45,10,16,7,44,5,21,5,153,3,10,21,30,6,2019,86
2019-03-10 21:45:00,38,6,13,6,55,3,13,6,140,3,10,21,45,6,2019,87
2019-03-10 22:00:00,45,5,11,10,48,5,11,4,139,3,10,22,0,6,2019,88
2019-03-10 22:15:00,38,6,10,4,45,4,5,0,112,3,10,22,15,6,2019,89
2019-03-10 22:30:00,32,4,6,5,39,6,12,2,106,3,10,22,30,6,2019,90
2019-03-10 22:45:00,37,2,10,3,36,3,4,1,96,3,10,22,45,6,2019,91
2019-03-10 23:00:00,50,7,5,3,58,3,11,5,142,3,10,23,0,6,2019,92
2019-03-10 23:15:00,35,5,11,3,49,3,9,2,117,3,10,23,15,6,2019,93
2019-03-10 23:30:00,32,4,7,5,58,5,8,5,124,3,10,23,30,6,2019,94
2019-03-10 23:45:00,42,1,7,1,40,3,2,1,97,3,10,23,45,6,2019,95
2019-03-11 00:00:00,10,1,0,0,11,2,1,0,25,3,11,0,0,0,2019,0
2019-03-11 00:15:00,11,0,0,1,9,3,0,0,24,3,11,0,15,0,2019,1
2019-03-11 00:30:00,15,0,10,11,18,1,0,0,55,3,11,0,30,0,2019,2
2019-03-11 00:45:00,9,5,7,2,14,0,1,0,38,3,11,0,45,0,2019,3
2019-03-11 01:00:00,22,11,3,1,15,0,1,0,53,3,11,1,0,0,2019,4
2019-03-11 01:15:00,9,2,0,1,3,0,2,0,17,3,11,1,15,0,2019,5
2019-03-11 01:30:00,11,1,5,5,12,0,2,2,38,3,11,1,30,0,2019,6
2019-03-11 01:45:00,8,1,1,0,7,0,0,0,17,3,11,1,45,0,2019,7
2019-03-11 02:00:00,0,0,0,0,0,0,0,0,0,3,11,2,0,0,2019,8
2019-03-11 02:15:00,0,0,0,0,0,0,0,0,0,3,11,2,15,0,2019,9
2019-03-11 02:30:00,0,0,0,0,0,0,0,0,0,3,11,2,30,0,2019,10
2019-03-11 02:45:00,0,0,0,0,0,0,0,0,0,3,11,2,45,0,2019,11
2019-03-11 03:00:00,7,1,1,0,9,4,0,0,22,3,11,3,0,0,2019,12
2019-03-11 03:15:00,10,0,1,0,6,3,2,2,24,3,11,3,15,0,2019,13
2019-03-11 03:30:00,3,1,1,0,8,3,0,0,16,3,11,3,30,0,2019,14
2019-03-11 03:45:00,6,0,0,0,9,0,1,0,16,3,11,3,45,0,2019,15
2019-03-11 04:00:00,11,1,2,1,9,0,0,0,24,3,11,4,0,0,2019,16
2019-03-11 04:15:00,8,0,1,0,11,1,0,0,21,3,11,4,15,0,2019,17
2019-03-11 04:30:00,11,0,2,0,13,1,2,0,29,3,11,4,30,0,2019,18
2019-03-11 04:45:00,14,1,2,0,14,1,2,1,35,3,11,4,45,0,2019,19
2019-03-11 05:00:00,16,1,2,0,17,0,3,2,41,3,11,5,0,0,2019,20
2019-03-11 05:15:00,18,3,5,0,36,0,0,0,62,3,11,5,15,0,2019,21
2019-03-11 05:30:00,25,0,9,4,44,1,4,4,91,3,11,5,30,0,2019,22
2019-03-11 05:45:00,31,2,4,0,59,1,1,0,98,3,11,5,45,0,2019,23
2019-03-11 06:00:00,28,1,4,4,43,2,3,2,87,3,11,6,0,0,2019,24
2019-03-11 06:15:00,31,1,6,0,59,1,3,1,102,3,11,6,15,0,2019,25
2019-03-11 06:30:00,41,4,12,4,59,6,3,0,129,3,11,6,30,0,2019,26
2019-03-11 06:45:00,58,6,10,3,65,5,4,2,153,3,11,6,45,0,2019,27
2019-03-11 07:00:00,50,5,10,3,69,3,3,1,144,3,11,7,0,0,2019,28
2019-03-11 07:15:00,45,8,8,2,77,6,2,1,149,3,11,7,15,0,2019,29
2019-03-11 07:30:00,74,6,10,2,73,2,8,4,179,3,11,7,30,0,2019,30
2019-03-11 07:45:00,64,5,14,5,70,7,4,1,170,3,11,7,45,0,2019,31
2019-03-11 08:00:00,76,8,11,0,80,3,8,3,189,3,11,8,0,0,2019,32
2019-03-11 08:15:00,72,9,11,5,44,3,6,4,154,3,11,8,15,0,2019,33
2019-03-11 08:30:00,51,7,10,8,46,5,11,9,147,3,11,8,30,0,2019,34
2019-03-11 08:45:00,44,7,13,5,51,7,7,3,137,3,11,8,45,0,2019,35
2019-03-11 09:00:00,58,8,13,5,60,7,8,2,161,3,11,9,0,0,2019,36
2019-03-11 09:15:00,71,9,17,8,61,7,11,2,186,3,11,9,15,0,2019,37
2019-03-11 09:30:00,52,11,20,9,58,9,11,4,174,3,11,9,30,0,2019,38
2019-03-11 09:45:00,56,8,13,5,41,6,16,5,150,3,11,9,45,0,2019,39
2019-03-11 10:00:00,48,7,12,8,60,6,11,6,158,3,11,10,0,0,2019,40
2019-03-11 10:15:00,54,7,13,9,55,8,15,5,166,3,11,10,15,0,2019,41
2019-03-11 10:30:00,54,9,29,11,34,9,13,8,167,3,11,10,30,0,2019,42
2019-03-11 10:45:00,40,8,16,8,30,8,15,2,127,3,11,10,45,0,2019,43
2019-03-11 11:00:00,43,9,12,6,30,6,16,8,130,3,11,11,0,0,2019,44
2019-03-11 11:15:00,42,9,13,9,40,8,11,7,139,3,11,11,15,0,2019,45
2019-03-11 11:30:00,43,8,10,13,28,5,12,7,126,3,11,11,30,0,2019,46
2019-03-11 11:45:00,53,8,16,9,41,8,14,7,156,3,11,11,45,0,2019,47
2019-03-11 12:00:00,38,9,9,12,20,8,14,8,118,3,11,12,0,0,2019,48
2019-03-11 12:15:00,40,7,14,8,29,8,13,12,131,3,11,12,15,0,2019,49
2019-03-11 12:30:00,36,6,3,13,30,8,15,10,121,3,11,12,30,0,2019,50
2019-03-11 12:45:00,37,6,14,13,32,5,6,10,123,3,11,12,45,0,2019,51
2019-03-11 13:00:00,31,8,12,10,22,6,10,8,107,3,11,13,0,0,2019,52
2019-03-11 13:15:00,41,10,15,9,28,10,12,8,133,3,11,13,15,0,2019,53
2019-03-11 13:30:00,43,13,13,13,22,11,14,9,138,3,11,13,30,0,2019,54
2019-03-11 13:45:00,37,9,23,16,26,6,13,9,139,3,11,13,45,0,2019,55
2019-03-11 14:00:00,46,9,22,9,23,8,14,10,141,3,11,14,0,0,2019,56
2019-03-11 14:15:00,34,14,5,13,22,6,9,9,112,3,11,14,15,0,2019,57
2019-03-11 14:30:00,45,7,19,14,31,10,13,9,148,3,11,14,30,0,2019,58
2019-03-11 14:45:00,28,16,10,11,16,10,15,9,115,3,11,14,45,0,2019,59
2019-03-11 15:00:00,26,11,14,12,20,8,18,8,117,3,11,15,0,0,2019,60
2019-03-11 15:15:00,48,7,7,9,21,5,13,11,121,3,11,15,15,0,2019,61
2019-03-11 15:30:00,42,9,10,14,35,9,7,11,137,3,11,15,30,0,2019,62
2019-03-11 15:45:00,23,9,12,8,23,6,12,9,102,3,11,15,45,0,2019,63
2019-03-11 16:00:00,36,6,5,9,40,7,15,12,130,3,11,16,0,0,2019,64
2019-03-11 16:15:00,36,8,7,12,36,6,11,7,123,3,11,16,15,0,2019,65
2019-03-11 16:30:00,32,7,12,9,39,7,7,8,121,3,11,16,30,0,2019,66
2019-03-11 16:45:00,15,6,5,10,34,8,11,5,94,3,11,16,45,0,2019,67
2019-03-11 17:00:00,27,8,7,9,36,6,14,9,116,3,11,17,0,0,2019,68
2019-03-11 17:15:00,25,9,6,9,19,6,9,10,93,3,11,17,15,0,2019,69
2019-03-11 17:30:00,22,6,9,9,36,6,9,5,102,3,11,17,30,0,2019,70
2019-03-11 17:45:00,21,8,9,13,13,5,11,11,91,3,11,17,45,0,2019,71
2019-03-11 18:00:00,23,7,9,10,30,7,7,6,99,3,11,18,0,0,2019,72
2019-03-11 18:15:00,26,5,7,9,21,6,12,8,94,3,11,18,15,0,2019,73
2019-03-11 18:30:00,25,7,8,14,34,6,10,7,111,3,11,18,30,0,2019,74
2019-03-11 18:45:00,25,9,15,13,28,9,11,8,118,3,11,18,45,0,2019,75
2019-03-11 19:00:00,40,8,15,13,31,10,16,8,141,3,11,19,0,0,2019,76
2019-03-11 19:15:00,32,1,13,10,21,10,17,7,111,3,11,19,15,0,2019,77
2019-03-11 19:30:00,43,9,14,6,33,10,17,7,139,3,11,19,30,0,2019,78
2019-03-11 19:45:00,44,7,16,13,46,7,14,5,152,3,11,19,45,0,2019,79
2019-03-11 20:00:00,39,9,17,9,52,11,19,10,166,3,11,20,0,0,2019,80
2019-03-11 20:15:00,36,8,16,12,50,8,14,12,156,3,11,20,15,0,2019,81
2019-03-11 20:30:00,47,10,15,11,49,8,14,10,164,3,11,20,30,0,2019,82
2019-03-11 20:45:00,38,6,15,14,38,10,12,5,138,3,11,20,45,0,2019,83
2019-03-11 21:00:00,39,9,11,7,73,6,16,6,167,3,11,21,0,0,2019,84
2019-03-11 21:15:00,48,9,18,11,37,8,12,2,145,3,11,21,15,0,2019,85
2019-03-11 21:30:00,35,10,15,12,51,8,14,8,153,3,11,21,30,0,2019,86
2019-03-11 21:45:00,38,5,13,10,56,5,18,7,152,3,11,21,45,0,2019,87
2019-03-11 22:00:00,45,6,16,9,43,6,12,6,143,3,11,22,0,0,2019,88
2019-03-11 22:15:00,31,6,9,6,41,8,16,7,124,3,11,22,15,0,2019,89
2019-03-11 22:30:00,42,2,12,5,40,5,9,4,119,3,11,22,30,0,2019,90
2019-03-11 22:45:00,27,5,7,7,37,7,10,2,102,3,11,22,45,0,2019,91
2019-03-11 23:00:00,77,5,13,7,60,5,14,1,182,3,11,23,0,0,2019,92
2019-03-11 23:15:00,65,10,9,6,58,9,12,1,170,3,11,23,15,0,2019,93
2019-03-11 23:30:00,53,5,8,4,46,3,8,2,129,3,11,23,30,0,2019,94
2019-03-11 23:45:00,40,8,5,5,47,2,5,4,116,3,11,23,45,0,2019,95
2019-03-12 00:00:00,14,2,5,1,12,0,0,0,34,3,12,0,0,1,2019,0
2019-03-12 00:15:00,13,2,2,1,20,8,2,0,48,3,12,0,15,1,2019,1
2019-03-12 00:30:00,17,3,1,0,11,0,2,0,34,3,12,0,30,1,2019,2
2019-03-12 00:45:00,15,0,1,0,4,0,2,0,22,3,12,0,45,1,2019,3
2019-03-12 01:00:00,19,0,0,1,14,1,2,0,37,3,12,1,0,1,2019,4
2019-03-12 01:15:00,16,3,3,2,13,1,7,2,47,3,12,1,15,1,2019,5
2019-03-12 01:30:00,26,1,1,0,5,0,2,1,36,3,12,1,30,1,2019,6
2019-03-12 01:45:00,9,1,4,3,7,0,1,0,25,3,12,1,45,1,2019,7
2019-03-12 02:00:00,0,0,0,0,0,0,0,0,0,3,12,2,0,1,2019,8
2019-03-12 02:15:00,0,0,0,0,0,0,0,0,0,3,12,2,15,1,2019,9
2019-03-12 02:30:00,0,0,0,0,0,0,0,0,0,3,12,2,30,1,2019,10
2019-03-12 02:45:00,0,0,0,0,0,0,0,0,0,3,12,2,45,1,2019,11
2019-03-12 03:00:00,18,3,0,0,2,1,4,4,32,3,12,3,0,1,2019,12
2019-03-12 03:15:00,14,2,1,0,9,0,1,0,27,3,12,3,15,1,2019,13
2019-03-12 03:30:00,14,2,0,0,10,5,2,0,33,3,12,3,30,1,2019,14
2019-03-12 03:45:00,9,2,2,1,9,5,0,0,28,3,12,3,45,1,2019,15
2019-03-12 04:00:00,9,2,2,0,9,1,3,0,26,3,12,4,0,1,2019,16
2019-03-12 04:15:00,9,0,0,0,14,1,1,1,26,3,12,4,15,1,2019,17
2019-03-12 04:30:00,8,0,9,6,20,2,3,0,48,3,12,4,30,1,2019,18
2019-03-12 04:45:00,12,3,5,4,18,0,3,0,45,3,12,4,45,1,2019,19
2019-03-12 05:00:00,15,5,1,0,19,0,1,0,41,3,12,5,0,1,2019,20
2019-03-12 05:15:00,16,0,6,0,37,0,4,2,65,3,12,5,15,1,2019,21
2019-03-12 05:30:00,15,3,6,0,51,0,4,3,82,3,12,5,30,1,2019,22
2019-03-12 05:45:00,26,1,3,1,48,2,2,0,83,3,12,5,45,1,2019,23
2019-03-12 06:00:00,30,2,4,1,48,3,2,0,90,3,12,6,0,1,2019,24
2019-03-12 06:15:00,40,0,2,2,52,2,1,1,100,3,12,6,15,1,2019,25
2019-03-12 06:30:00,65,1,7,2,74,4,1,1,155,3,12,6,30,1,2019,26
2019-03-12 06:45:00,60,4,6,2,62,9,1,1,145,3,12,6,45,1,2019,27
2019-03-12 07:00:00,46,1,10,9,71,2,5,1,145,3,12,7,0,1,2019,28
2019-03-12 07:15:00,62,5,7,4,60,3,5,2,148,3,12,7,15,1,2019,29
2019-03-12 07:30:00,62,5,10,8,72,7,6,3,173,3,12,7,30,1,2019,30
2019-03-12 07:45:00,78,8,11,5,51,7,8,5,173,3,12,7,45,1,2019,31
2019-03-12 08:00:00,60,7,19,6,59,5,10,1,167,3,12,8,0,1,2019,32
2019-03-12 08:15:00,49,8,12,2,39,3,6,6,125,3,12,8,15,1,2019,33
2019-03-12 08:30:00,58,9,15,11,45,3,9,4,154,3,12,8,30,1,2019,34
2019-03-12 08:45:00,57,9,12,4,40,6,11,4,143,3,12,8,45,1,2019,35
2019-03-12 09:00:00,74,7,8,8,43,5,9,3,157,3,12,9,0,1,2019,36
2019-03-12 09:15:00,59,8,13,5,59,9,9,6,168,3,12,9,15,1,2019,37
2019-03-12 09:30:00,56,9,14,8,47,6,15,5,160,3,12,9,30,1,2019,38
2019-03-12 09:45:00,63,12,10,8,49,9,14,6,171,3,12,9,45,1,2019,39
2019-03-12 10:00:00,54,7,13,6,42,8,14,8,152,3,12,10,0,1,2019,40
2019-03-12 10:15:00,35,8,13,4,37,8,15,8,128,3,12,10,15,1,2019,41
2019-03-12 10:30:00,54,8,16,6,52,6,18,8,168,3,12,10,30,1,2019,42
2019-03-12 10:45:00,29,8,14,9,28,8,15,7,118,3,12,10,45,1,2019,43
2019-03-12 11:00:00,45,8,11,6,23,8,17,7,125,3,12,11,0,1,2019,44
2019-03-12 11:15:00,43,8,14,10,39,9,14,11,148,3,12,11,15,1,2019,45
2019-03-12 11:30:00,41,5,10,9,40,8,16,8,137,3,12,11,30,1,2019,46
2019-03-12 11:45:00,29,8,10,5,31,8,11,10,112,3,12,11,45,1,2019,47
2019-03-12 12:00:00,28,10,18,14,32,9,12,10,133,3,12,12,0,1,2019,48
2019-03-12 12:15:00,34,8,10,12,26,8,18,9,125,3,12,12,15,1,2019,49
2019-03-12 12:30:00,42,9,11,9,27,8,15,9,130,3,12,12,30,1,2019,50
2019-03-12 12:45:00,45,10,7,16,23,4,14,9,128,3,12,12,45,1,2019,51
2019-03-12 13:00:00,37,5,8,5,29,11,1,6,102,3,12,13,0,1,2019,52
2019-03-12 13:15:00,34,6,7,10,29,13,2,11,112,3,12,13,15,1,2019,53
2019-03-12 13:30:00,38,7,8,6,30,7,9,9,114,3,12,13,30,1,2019,54
2019-03-12 13:45:00,40,8,13,7,12,8,9,11,108,3,12,13,45,1,2019,55
2019-03-12 14:00:00,39,9,9,13,25,6,12,12,125,3,12,14,0,1,2019,56
2019-03-12 14:15:00,37,10,15,5,21,8,14,8,118,3,12,14,15,1,2019,57
2019-03-12 14:30:00,37,9,8,16,18,6,7,10,111,3,12,14,30,1,2019,58
2019-03-12 14:45:00,38,9,11,10,24,6,18,11,127,3,12,14,45,1,2019,59
2019-03-12 15:00:00,28,8,13,7,17,6,14,11,104,3,12,15,0,1,2019,60
2019-03-12 15:15:00,32,4,13,12,27,9,16,11,124,3,12,15,15,1,2019,61
2019-03-12 15:30:00,34,9,10,9,33,8,15,9,127,3,12,15,30,1,2019,62
2019-03-12 15:45:00,32,8,15,12,36,4,12,7,126,3,12,15,45,1,2019,63
2019-03-12 16:00:00,20,8,11,13,22,7,15,12,108,3,12,16,0,1,2019,64
2019-03-12 16:15:00,26,7,15,9,27,6,12,9,111,3,12,16,15,1,2019,65
2019-03-12 16:30:00,25,8,5,14,37,7,14,8,118,3,12,16,30,1,2019,66
2019-03-12 16:45:00,29,7,8,11,43,7,17,9,131,3,12,16,45,1,2019,67
2019-03-12 17:00:00,23,4,7,14,25,9,10,7,99,3,12,17,0,1,2019,68
2019-03-12 17:15:00,29,8,10,7,34,7,7,8,110,3,12,17,15,1,2019,69
2019-03-12 17:30:00,17,7,9,11,27,10,8,9,98,3,12,17,30,1,2019,70
2019-03-12 17:45:00,2,5,10,10,33,7,2,9,78,3,12,17,45,1,2019,71
2019-03-12 18:00:00,7,8,11,10,32,6,6,10,90,3,12,18,0,1,2019,72
2019-03-12 18:15:00,11,8,11,7,24,7,9,8,85,3,12,18,15,1,2019,73
2019-03-12 18:30:00,33,5,9,12,39,6,4,6,114,3,12,18,30,1,2019,74
2019-03-12 18:45:00,27,9,8,9,23,8,13,10,107,3,12,18,45,1,2019,75
2019-03-12 19:00:00,47,5,15,15,23,8,14,7,134,3,12,19,0,1,2019,76
2019-03-12 19:15:00,32,5,14,11,43,9,13,8,135,3,12,19,15,1,2019,77
2019-03-12 19:30:00,33,9,14,12,25,7,15,9,124,3,12,19,30,1,2019,78
2019-03-12 19:45:00,31,9,15,13,44,9,16,9,146,3,12,19,45,1,2019,79
2019-03-12 20:00:00,23,9,16,11,47,8,10,8,132,3,12,20,0,1,2019,80
2019-03-12 20:15:00,42,9,20,13,44,8,18,7,161,3,12,20,15,1,2019,81
2019-03-12 20:30:00,37,8,15,12,57,8,15,5,157,3,12,20,30,1,2019,82
2019-03-12 20:45:00,45,7,16,14,64,9,19,7,181,3,12,20,45,1,2019,83
2019-03-12 21:00:00,50,9,14,17,41,6,16,8,161,3,12,21,0,1,2019,84
2019-03-12 21:15:00,32,6,13,11,51,10,16,8,147,3,12,21,15,1,2019,85
2019-03-12 21:30:00,44,9,21,14,44,7,14,4,157,3,12,21,30,1,2019,86
2019-03-12 21:45:00,41,4,18,12,53,4,15,2,149,3,12,21,45,1,2019,87
2019-03-12 22:00:00,55,9,14,7,36,4,12,7,144,3,12,22,0,1,2019,88
2019-03-12 22:15:00,36,3,9,11,33,9,14,2,117,3,12,22,15,1,2019,89
2019-03-12 22:30:00,49,6,10,7,51,3,9,1,136,3,12,22,30,1,2019,90
2019-03-12 22:45:00,42,4,13,10,44,3,12,5,133,3,12,22,45,1,2019,91
2019-03-12 23:00:00,89,11,8,4,62,4,11,3,192,3,12,23,0,1,2019,92
2019-03-12 23:15:00,56,7,13,7,45,12,12,1,153,3,12,23,15,1,2019,93
2019-03-12 23:30:00,52,10,12,11,41,4,7,3,140,3,12,23,30,1,2019,94
2019-03-12 23:45:00,54,3,13,6,49,4,4,4,137,3,12,23,45,1,2019,95
2019-03-13 00:00:00,20,2,2,0,14,0,0,0,38,3,13,0,0,2,2019,0
2019-03-13 00:15:00,13,4,1,2,11,0,2,0,33,3,13,0,15,2,2019,1
2019-03-13 00:30:00,18,2,0,4,11,1,0,1,37,3,13,0,30,2,2019,2
2019-03-13 00:45:00,8,0,1,0,13,1,1,0,24,3,13,0,45,2,2019,3
2019-03-13 01:00:00,13,0,0,0,8,0,4,4,29,3,13,1,0,2,2019,4
2019-03-13 01:15:00,14,0,3,3,15,0,1,0,36,3,13,1,15,2,2019,5
2019-03-13 01:30:00,27,1,0,0,6,1,2,0,37,3,13,1,30,2,2019,6
2019-03-13 01:45:00,9,2,3,0,13,0,2,0,29,3,13,1,45,2,2019,7
2019-03-13 02:00:00,0,0,0,0,0,0,0,0,0,3,13,2,0,2,2019,8
2019-03-13 02:15:00,0,0,0,0,0,0,0,0,0,3,13,2,15,2,2019,9
2019-03-13 02:30:00,0,0,0,0,0,0,0,0,0,3,13,2,30,2,2019,10
2019-03-13 02:45:00,0,0,0,0,0,0,0,0,0,3,13,2,45,2,2019,11
2019-03-13 03:00:00,13,1,1,0,10,4,1,0,30,3,13,3,0,2,2019,12
2019-03-13 03:15:00,15,4,0,0,6,0,3,3,31,3,13,3,15,2,2019,13
2019-03-13 03:30:00,19,1,0,0,10,0,0,0,30,3,13,3,30,2,2019,14
2019-03-13 03:45:00,16,0,0,0,3,0,0,0,19,3,13,3,45,2,2019,15
2019-03-13 04:00:00,13,0,1,0,6,0,0,0,20,3,13,4,0,2,2019,16
2019-03-13 04:15:00,5,0,1,0,19,0,0,0,25,3,13,4,15,2,2019,17
2019-03-13 04:30:00,9,0,5,0,19,5,1,0,39,3,13,4,30,2,2019,18
2019-03-13 04:45:00,9,1,2,0,19,2,2,0,35,3,13,4,45,2,2019,19
2019-03-13 05:00:00,16,1,3,0,20,0,2,0,42,3,13,5,0,2,2019,20
2019-03-13 05:15:00,22,0,4,1,36,0,5,3,71,3,13,5,15,2,2019,21
2019-03-13 05:30:00,29,2,9,0,46,1,1,0,88,3,13,5,30,2,2019,22
2019-03-13 05:45:00,29,4,6,1,45,2,0,0,87,3,13,5,45,2,2019,23
2019-03-13 06:00:00,31,2,8,5,50,2,3,3,104,3,13,6,0,2,2019,24
2019-03-13 06:15:00,40,0,2,1,55,4,1,1,104,3,13,6,15,2,2019,25
