,det33,det34,det35,det36,det37,det38,det39,det40,det41,det42,det43,det44,det45,det46,det47,det48,totalct,month,day,hour,minute,day-of-week,min_bin
2018-12-20 07:00:00,31,0,6,0,14,0,13,0,38,0,12,0,9,0,13,0,136,12,20,7,0,3,28
2018-12-20 07:15:00,44,0,8,0,16,0,12,0,35,0,6,0,14,0,16,0,151,12,20,7,15,3,29
2018-12-20 07:30:00,43,0,9,0,16,0,17,0,32,0,14,0,15,0,17,0,163,12,20,7,30,3,30
2018-12-20 07:45:00,47,0,12,0,19,0,16,0,35,0,17,0,11,0,16,0,173,12,20,7,45,3,31
2018-12-20 08:00:00,34,0,10,0,16,0,10,0,34,0,10,0,11,0,12,0,137,12,20,8,0,3,32
2018-12-20 08:15:00,33,0,4,0,15,0,9,0,15,0,14,0,12,0,17,0,119,12,20,8,15,3,33
2018-12-20 08:30:00,21,0,3,0,24,0,13,0,32,0,11,0,13,0,19,0,136,12,20,8,30,3,34
2018-12-20 08:45:00,30,0,7,0,18,0,12,0,27,0,15,0,12,0,9,0,130,12,20,8,45,3,35
2018-12-20 09:00:00,29,0,7,0,16,0,8,0,30,0,10,0,11,0,11,0,122,12,20,9,0,3,36
2018-12-20 09:15:00,21,0,5,0,17,0,12,0,46,0,13,0,8,0,10,0,132,12,20,9,15,3,37
2018-12-20 09:30:00,31,0,6,0,13,0,11,0,24,0,9,0,10,0,10,0,114,12,20,9,30,3,38
2018-12-20 09:45:00,51,0,9,0,14,0,12,0,26,0,11,0,11,0,11,0,145,12,20,9,45,3,39
2018-12-20 10:00:00,45,0,7,0,18,0,10,0,31,0,9,0,8,0,12,0,140,12,20,10,0,3,40
2018-12-20 10:15:00,45,0,12,0,17,0,9,0,25,0,11,0,12,0,15,0,146,12,20,10,15,3,41
2018-12-20 10:30:00,38,0,9,0,20,0,11,0,26,0,14,0,12,0,11,0,141,12,20,10,30,3,42
2018-12-20 10:45:00,28,0,8,0,21,0,24,0,12,0,12,0,14,0,14,0,133,12,20,10,45,3,43
2018-12-20 11:00:00,36,0,10,0,21,0,14,0,22,0,13,0,12,0,10,0,138,12,20,11,0,3,44
2018-12-20 11:15:00,51,0,10,0,13,0,9,0,33,0,10,0,10,0,15,0,151,12,20,11,15,3,45
2018-12-20 11:30:00,39,0,5,0,20,0,10,0,33,0,17,0,12,0,9,0,145,12,20,11,30,3,46
2018-12-20 11:45:00,47,0,8,0,19,0,12,0,11,0,11,0,6,0,14,0,128,12,20,11,45,3,47
2018-12-20 12:00:00,33,0,14,0,18,0,8,0,19,0,12,0,12,0,8,0,124,12,20,12,0,3,48
2018-12-20 12:15:00,49,0,10,0,13,0,14,0,34,0,13,0,10,0,11,0,154,12,20,12,15,3,49
2018-12-20 12:30:00,49,0,15,0,14,0,9,0,30,0,14,0,12,0,7,0,150,12,20,12,30,3,50
2018-12-20 12:45:00,25,0,8,0,19,0,16,0,21,0,12,0,13,0,11,0,125,12,20,12,45,3,51
2018-12-20 13:00:00,22,0,8,0,19,0,15,0,22,0,16,0,9,0,11,0,122,12,20,13,0,3,52
2018-12-20 13:15:00,35,0,12,0,23,0,13,0,12,0,20,0,14,0,17,0,146,12,20,13,15,3,53
2018-12-20 13:30:00,44,0,11,0,20,0,9,0,14,0,26,0,11,0,9,0,144,12,20,13,30,3,54
2018-12-20 13:45:00,23,0,7,0,12,0,13,0,13,0,18,0,12,0,12,0,110,12,20,13,45,3,55
2018-12-20 14:00:00,46,0,11,0,16,0,12,0,24,0,13,0,11,0,16,0,149,12,20,14,0,3,56
2018-12-20 14:15:00,26,0,8,0,16,0,10,0,26,0,18,0,12,0,8,0,124,12,20,14,15,3,57
2018-12-20 14:30:00,40,0,9,0,13,0,9,0,19,0,15,0,12,0,12,0,129,12,20,14,30,3,58
2018-12-20 14:45:00,35,0,13,0,17,0,12,0,20,0,11,0,9,0,8,0,125,12,20,14,45,3,59
2018-12-20 15:00:00,39,0,7,0,18,0,11,0,34,0,10,0,14,0,10,0,143,12,20,15,0,3,60
2018-12-20 15:15:00,39,0,12,0,18,0,12,0,34,0,13,0,11,0,14,0,153,12,20,15,15,3,61
2018-12-20 15:30:00,43,0,10,0,20,0,12,0,25,0,20,0,12,0,10,0,152,12,20,15,30,3,62
2018-12-20 15:45:00,36,0,10,0,14,0,14,0,22,0,11,0,14,0,11,0,132,12,20,15,45,3,63
2018-12-20 16:00:00,44,0,9,0,18,0,8,0,11,0,11,0,12,0,9,0,122,12,20,16,0,3,64
2018-12-20 16:15:00,47,0,10,0,17,0,9,0,29,0,15,0,10,0,13,0,150,12,20,16,15,3,65
2018-12-20 16:30:00,50,0,8,0,17,0,10,0,34,0,10,0,13,0,11,0,153,12,20,16,30,3,66
2018-12-20 16:45:00,53,0,9,0,14,0,10,0,25,0,15,0,9,0,11,0,146,12,20,16,45,3,67
2018-12-20 17:00:00,44,0,9,0,11,0,13,0,30,0,15,0,9,0,10,0,141,12,20,17,0,3,68
2018-12-20 17:15:00,46,0,10,0,20,0,8,0,14,0,20,0,10,0,8,0,136,12,20,17,15,3,69
2018-12-20 17:30:00,49,0,9,0,12,0,9,0,27,0,14,0,9,0,9,0,138,12,20,17,30,3,70
2018-12-20 17:45:00,51,0,10,0,13,0,11,0,26,0,8,0,5,0,10,0,134,12,20,17,45,3,71
2018-12-20 18:00:00,52,0,8,0,14,0,14,0,36,0,13,0,6,0,10,0,153,12,20,18,0,3,72
2018-12-20 18:15:00,58,0,15,0,16,0,12,0,29,0,12,0,8,0,12,0,162,12,20,18,15,3,73
2018-12-20 18:30:00,64,0,6,0,10,0,6,0,37,0,14,0,8,0,12,0,157,12,20,18,30,3,74
2018-12-20 18:45:00,61,0,6,0,15,0,8,0,38,0,9,0,7,0,6,0,150,12,20,18,45,3,75
2018-12-20 19:00:00,50,0,9,0,12,0,7,0,38,0,10,0,6,0,6,0,138,12,20,19,0,3,76
2018-12-20 19:15:00,57,0,10,0,15,0,7,0,42,0,9,0,3,0,1,0,144,12,20,19,15,3,77
2018-12-20 19:30:00,50,0,8,0,13,0,7,0,31,0,7,0,5,0,11,0,132,12,20,19,30,3,78
2018-12-20 19:45:00,38,0,12,0,12,0,7,0,37,0,8,0,3,0,6,0,123,12,20,19,45,3,79
2018-12-20 20:00:00,46,0,16,0,9,0,7,0,27,0,5,0,11,0,6,0,127,12,20,20,0,3,80
2018-12-20 20:15:00,46,0,7,0,18,0,9,0,34,0,11,0,5,0,4,0,134,12,20,20,15,3,81
2018-12-20 20:30:00,61,0,10,0,9,0,6,0,33,0,5,0,4,0,7,0,135,12,20,20,30,3,82
2018-12-20 20:45:00,51,0,9,0,7,0,3,0,26,0,8,0,4,0,4,0,112,12,20,20,45,3,83
2018-12-20 21:00:00,45,0,9,0,9,0,8,0,37,0,4,0,4,0,5,0,121,12,20,21,0,3,84
2018-12-20 21:15:00,58,0,5,0,13,0,4,0,23,0,7,0,3,0,4,0,117,12,20,21,15,3,85
2018-12-20 21:30:00,24,0,13,0,6,0,6,0,37,0,4,0,5,0,7,0,102,12,20,21,30,3,86
2018-12-20 21:45:00,33,0,9,0,16,0,6,0,41,0,1,0,1,0,1,0,108,12,20,21,45,3,87
2018-12-20 22:00:00,45,0,3,0,14,0,4,0,25,0,4,0,6,0,1,0,102,12,20,22,0,3,88
2018-12-20 22:15:00,30,0,7,0,10,0,6,0,31,0,3,0,2,0,2,0,91,12,20,22,15,3,89
2018-12-20 22:30:00,27,0,6,0,11,0,5,0,41,0,3,0,0,0,1,0,94,12,20,22,30,3,90
2018-12-20 22:45:00,28,0,5,0,7,0,3,0,23,0,5,0,2,0,1,0,74,12,20,22,45,3,91
2018-12-20 23:00:00,29,0,10,0,10,0,5,0,24,0,4,0,0,0,4,0,86,12,20,23,0,3,92
2018-12-20 23:15:00,21,0,4,0,9,0,5,0,22,0,1,0,2,0,0,0,64,12,20,23,15,3,93
2018-12-20 23:30:00,15,0,4,0,10,0,4,0,21,0,1,0,0,0,0,0,55,12,20,23,30,3,94
2018-12-20 23:45:00,18,0,4,0,8,0,7,0,16,0,3,0,5,0,4,0,65,12,20,23,45,3,95
2018-12-21 00:00:00,17,0,3,0,1,0,0,0,16,0,2,0,2,0,0,0,41,12,21,0,0,4,0
2018-12-21 00:15:00,14,0,5,0,4,0,4,0,18,0,1,0,2,0,2,0,50,12,21,0,15,4,1
2018-12-21 00:30:00,20,0,3,0,5,0,5,0,17,0,1,0,2,0,4,0,57,12,21,0,30,4,2
2018-12-21 00:45:00,14,0,2,0,3,0,3,0,6,0,0,0,0,0,1,0,29,12,21,0,45,4,3
2018-12-21 01:00:00,16,0,5,0,6,0,4,0,12,0,1,0,2,0,2,0,48,12,21,1,0,4,4
2018-12-21 01:15:00,9,0,2,0,3,0,3,0,8,0,0,0,1,0,2,0,28,12,21,1,15,4,5
2018-12-21 01:30:00,14,0,10,0,8,0,5,0,14,0,1,0,0,0,0,0,52,12,21,1,30,4,6
2018-12-21 01:45:00,12,0,3,0,4,0,7,0,15,0,0,0,0,0,0,0,41,12,21,1,45,4,7
2018-12-21 02:00:00,16,0,7,0,2,0,3,0,16,0,1,0,0,0,0,0,45,12,21,2,0,4,8
2018-12-21 02:15:00,15,0,1,0,3,0,2,0,15,0,1,0,0,0,0,0,37,12,21,2,15,4,9
2018-12-21 02:30:00,11,0,2,0,6,0,3,0,6,0,1,0,0,0,0,0,29,12,21,2,30,4,10
2018-12-21 02:45:00,10,0,1,0,0,0,2,0,16,0,0,0,0,0,0,0,29,12,21,2,45,4,11
2018-12-21 03:00:00,7,0,1,0,3,0,3,0,14,0,1,0,0,0,0,0,29,12,21,3,0,4,12
2018-12-21 03:15:00,10,0,4,0,8,0,4,0,18,0,1,0,1,0,1,0,47,12,21,3,15,4,13
2018-12-21 03:30:00,8,0,2,0,5,0,4,0,16,0,2,0,0,0,0,0,37,12,21,3,30,4,14
2018-12-21 03:45:00,8,0,0,0,5,0,1,0,13,0,4,0,0,0,0,0,31,12,21,3,45,4,15
2018-12-21 04:00:00,12,0,2,0,6,0,1,0,24,0,3,0,1,0,2,0,51,12,21,4,0,4,16
2018-12-21 04:15:00,15,0,3,0,9,0,2,0,22,0,1,0,3,0,2,0,57,12,21,4,15,4,17
2018-12-21 04:30:00,13,0,4,0,15,0,3,0,30,0,4,0,2,0,0,0,71,12,21,4,30,4,18
2018-12-21 04:45:00,29,0,4,0,15,0,4,0,28,0,2,0,0,0,0,0,82,12,21,4,45,4,19
2018-12-21 05:00:00,24,0,2,0,11,0,1,0,25,0,4,0,3,0,1,0,71,12,21,5,0,4,20
2018-12-21 05:15:00,29,0,3,0,18,0,6,0,26,0,6,0,3,0,3,0,94,12,21,5,15,4,21
2018-12-21 05:30:00,33,0,5,0,16,0,8,0,37,0,3,0,6,0,7,0,115,12,21,5,30,4,22
2018-12-21 05:45:00,36,0,7,0,11,0,7,0,39,0,7,0,7,0,5,0,119,12,21,5,45,4,23
2018-12-21 06:00:00,35,0,5,0,15,0,9,0,29,0,12,0,3,0,5,0,113,12,21,6,0,4,24
2018-12-21 06:15:00,36,0,7,0,21,0,6,0,38,0,11,0,8,0,11,0,138,12,21,6,15,4,25
2018-12-21 06:30:00,43,0,9,0,15,0,9,0,22,0,7,0,7,0,12,0,124,12,21,6,30,4,26
2018-12-21 06:45:00,16,0,11,0,15,0,9,0,30,0,10,0,9,0,17,0,117,12,21,6,45,4,27
2018-12-21 07:00:00,44,0,9,0,14,0,15,0,39,0,14,0,8,0,16,0,159,12,21,7,0,4,28
2018-12-21 07:15:00,33,0,7,0,23,0,9,0,40,0,13,0,16,0,19,0,160,12,21,7,15,4,29
2018-12-21 07:30:00,37,0,6,0,16,0,16,0,33,0,9,0,20,0,21,0,158,12,21,7,30,4,30
2018-12-21 07:45:00,35,0,10,0,18,0,14,0,34,0,9,0,12,0,23,0,155,12,21,7,45,4,31
2018-12-21 08:00:00,35,0,9,0,15,0,11,0,29,0,4,0,22,0,18,0,143,12,21,8,0,4,32
2018-12-21 08:15:00,23,0,14,0,11,0,12,0,33,0,7,0,19,0,16,0,135,12,21,8,15,4,33
2018-12-21 08:30:00,17,0,6,0,18,0,16,0,30,0,4,0,12,0,15,0,118,12,21,8,30,4,34
2018-12-21 08:45:00,27,0,5,0,15,0,12,0,28,0,13,0,13,0,12,0,125,12,21,8,45,4,35
2018-12-21 09:00:00,27,0,10,0,13,0,10,0,33,0,11,0,10,0,15,0,129,12,21,9,0,4,36
2018-12-21 09:15:00,41,0,8,0,10,0,16,0,34,0,8,0,16,0,13,0,146,12,21,9,15,4,37
2018-12-21 09:30:00,27,0,10,0,23,0,15,0,33,0,10,0,13,0,16,0,147,12,21,9,30,4,38
2018-12-21 09:45:00,33,0,7,0,24,0,8,0,23,0,15,0,17,0,18,0,145,12,21,9,45,4,39
2018-12-21 10:00:00,54,0,11,0,15,0,13,0,24,0,12,0,8,0,17,0,154,12,21,10,0,4,40
2018-12-21 10:15:00,37,0,14,0,18,0,13,0,19,0,12,0,12,0,13,0,138,12,21,10,15,4,41
2018-12-21 10:30:00,33,0,6,0,18,0,11,0,15,0,12,0,15,0,16,0,126,12,21,10,30,4,42
2018-12-21 10:45:00,31,0,8,0,20,0,9,0,21,0,20,0,11,0,11,0,131,12,21,10,45,4,43
2018-12-21 11:00:00,37,0,8,0,10,0,7,0,18,0,9,0,12,0,11,0,112,12,21,11,0,4,44
2018-12-21 11:15:00,37,0,12,0,14,0,10,0,14,0,12,0,10,0,8,0,117,12,21,11,15,4,45
2018-12-21 11:30:00,48,0,7,0,15,0,10,0,17,0,8,0,12,0,12,0,129,12,21,11,30,4,46
2018-12-21 11:45:00,29,0,8,0,14,0,13,0,19,0,18,0,11,0,11,0,123,12,21,11,45,4,47
2018-12-21 12:00:00,28,0,8,0,18,0,11,0,25,0,6,0,12,0,9,0,117,12,21,12,0,4,48
2018-12-21 12:15:00,30,0,7,0,10,0,17,0,9,0,14,0,9,0,10,0,106,12,21,12,15,4,49
2018-12-21 12:30:00,29,0,10,0,21,0,12,0,13,0,12,0,11,0,12,0,120,12,21,12,30,4,50
2018-12-21 12:45:00,21,0,8,0,21,0,11,0,16,0,11,0,14,0,17,0,119,12,21,12,45,4,51
2018-12-21 13:00:00,35,0,9,0,22,0,13,0,19,0,19,0,9,0,8,0,134,12,21,13,0,4,52
2018-12-21 13:15:00,25,0,11,0,14,0,16,0,24,0,13,0,16,0,13,0,132,12,21,13,15,4,53
2018-12-21 13:30:00,32,0,13,0,20,0,19,0,8,0,11,0,15,0,12,0,130,12,21,13,30,4,54
2018-12-21 13:45:00,17,0,11,0,23,0,13,0,15,0,13,0,12,0,12,0,116,12,21,13,45,4,55
2018-12-21 14:00:00,17,0,14,0,12,0,15,0,21,0,11,0,14,0,11,0,115,12,21,14,0,4,56
2018-12-21 14:15:00,35,0,7,0,27,0,9,0,14,0,17,0,7,0,9,0,125,12,21,14,15,4,57
2018-12-21 14:30:00,26,0,8,0,16,0,9,0,29,0,13,0,10,0,13,0,124,12,21,14,30,4,58
2018-12-21 14:45:00,22,0,12,0,17,0,11,0,28,0,11,0,9,0,6,0,116,12,21,14,45,4,59
2018-12-21 15:00:00,37,0,9,0,12,0,13,0,12,0,17,0,10,0,9,0,119,12,21,15,0,4,60
2018-12-21 15:15:00,50,0,6,0,21,0,12,0,18,0,7,0,14,0,10,0,138,12,21,15,15,4,61
2018-12-21 15:30:00,57,0,13,0,16,0,11,0,15,0,7,0,14,0,11,0,144,12,21,15,30,4,62
2018-12-21 15:45:00,43,0,7,0,17,0,12,0,11,0,9,0,10,0,8,0,117,12,21,15,45,4,63
2018-12-21 16:00:00,39,0,11,0,15,0,10,0,24,0,9,0,10,0,11,0,129,12,21,16,0,4,64
2018-12-21 16:15:00,34,0,9,0,16,0,12,0,36,0,17,0,14,0,15,0,153,12,21,16,15,4,65
2018-12-21 16:30:00,55,0,11,0,23,0,10,0,31,0,13,0,7,0,7,0,157,12,21,16,30,4,66
2018-12-21 16:45:00,50,0,12,0,16,0,14,0,33,0,14,0,11,0,12,0,162,12,21,16,45,4,67
2018-12-21 17:00:00,45,0,7,0,14,0,11,0,32,0,8,0,7,0,13,0,137,12,21,17,0,4,68
2018-12-21 17:15:00,42,0,7,0,9,0,12,0,15,0,20,0,7,0,13,0,125,12,21,17,15,4,69
2018-12-21 17:30:00,49,0,7,0,17,0,8,0,36,0,10,0,10,0,9,0,146,12,21,17,30,4,70
2018-12-21 17:45:00,43,0,14,0,14,0,7,0,26,0,12,0,8,0,7,0,131,12,21,17,45,4,71
2018-12-21 18:00:00,47,0,10,0,12,0,8,0,36,0,8,0,9,0,14,0,144,12,21,18,0,4,72
2018-12-21 18:15:00,49,0,13,0,20,0,8,0,31,0,13,0,9,0,7,0,150,12,21,18,15,4,73
2018-12-21 18:30:00,52,0,9,0,16,0,9,0,43,0,6,0,7,0,9,0,151,12,21,18,30,4,74
2018-12-21 18:45:00,70,0,11,0,20,0,8,0,30,0,8,0,4,0,10,0,161,12,21,18,45,4,75
2018-12-21 19:00:00,59,0,10,0,13,0,8,0,40,0,6,0,4,0,6,0,146,12,21,19,0,4,76
2018-12-21 19:15:00,56,0,6,0,12,0,12,0,30,0,7,0,7,0,10,0,140,12,21,19,15,4,77
2018-12-21 19:30:00,51,0,14,0,16,0,8,0,32,0,9,0,6,0,6,0,142,12,21,19,30,4,78
2018-12-21 19:45:00,44,0,11,0,22,0,9,0,40,0,18,0,4,0,12,0,160,12,21,19,45,4,79
2018-12-21 20:00:00,55,0,8,0,14,0,6,0,37,0,7,0,8,0,11,0,146,12,21,20,0,4,80
2018-12-21 20:15:00,48,0,11,0,22,0,9,0,33,0,6,0,5,0,6,0,140,12,21,20,15,4,81
2018-12-21 20:30:00,37,0,16,0,15,0,9,0,36,0,6,0,8,0,10,0,137,12,21,20,30,4,82
2018-12-21 20:45:00,53,0,12,0,13,0,8,0,25,0,7,0,6,0,5,0,129,12,21,20,45,4,83
2018-12-21 21:00:00,56,0,7,0,12,0,9,0,34,0,3,0,2,0,5,0,128,12,21,21,0,4,84
2018-12-21 21:15:00,54,0,12,0,14,0,9,0,37,0,4,0,4,0,4,0,138,12,21,21,15,4,85
2018-12-21 21:30:00,48,0,12,0,16,0,6,0,29,0,6,0,3,0,1,0,121,12,21,21,30,4,86
2018-12-21 21:45:00,53,0,14,0,16,0,9,0,28,0,6,0,3,0,2,0,131,12,21,21,45,4,87
2018-12-21 22:00:00,45,0,9,0,11,0,11,0,25,0,1,0,1,0,4,0,107,12,21,22,0,4,88
2018-12-21 22:15:00,38,0,6,0,10,0,4,0,29,0,3,0,1,0,2,0,93,12,21,22,15,4,89
2018-12-21 22:30:00,37,0,8,0,6,0,4,0,33,0,1,0,1,0,2,0,92,12,21,22,30,4,90
2018-12-21 22:45:00,34,0,7,0,10,0,4,0,30,0,3,0,0,0,0,0,88,12,21,22,45,4,91
2018-12-21 23:00:00,37,0,7,0,9,0,8,0,28,0,3,0,2,0,1,0,95,12,21,23,0,4,92
2018-12-21 23:15:00,23,0,17,0,12,0,8,0,25,0,1,0,4,0,2,0,92,12,21,23,15,4,93
2018-12-21 23:30:00,24,0,9,0,10,0,6,0,23,0,2,0,2,0,2,0,78,12,21,23,30,4,94
2018-12-21 23:45:00,16,0,3,0,6,0,4,0,20,0,1,0,1,0,0,0,51,12,21,23,45,4,95
2018-12-22 00:00:00,17,0,8,0,12,0,5,0,24,0,3,0,5,0,6,0,80,12,22,0,0,5,0
2018-12-22 00:15:00,18,0,6,0,9,0,3,0,17,0,2,0,0,0,0,0,55,12,22,0,15,5,1
2018-12-22 00:30:00,21,0,4,0,6,0,6,0,21,0,1,0,0,0,1,0,60,12,22,0,30,5,2
2018-12-22 00:45:00,21,0,3,0,12,0,8,0,16,0,1,0,3,0,0,0,64,12,22,0,45,5,3
2018-12-22 01:00:00,10,0,1,0,2,0,4,0,17,0,1,0,2,0,1,0,38,12,22,1,0,5,4
2018-12-22 01:15:00,9,0,0,0,5,0,5,0,18,0,1,0,1,0,1,0,40,12,22,1,15,5,5
2018-12-22 01:30:00,12,0,4,0,4,0,3,0,15,0,6,0,0,0,0,0,44,12,22,1,30,5,6
2018-12-22 01:45:00,12,0,9,0,8,0,5,0,16,0,0,0,0,0,0,0,50,12,22,1,45,5,7
2018-12-22 02:00:00,10,0,3,0,7,0,3,0,18,0,1,0,1,0,1,0,44,12,22,2,0,5,8
2018-12-22 02:15:00,8,0,2,0,8,0,4,0,9,0,0,0,0,0,0,0,31,12,22,2,15,5,9
2018-12-22 02:30:00,7,0,1,0,3,0,3,0,5,0,0,0,1,0,0,0,20,12,22,2,30,5,10
2018-12-22 02:45:00,4,0,1,0,2,0,2,0,11,0,0,0,0,0,0,0,20,12,22,2,45,5,11
2018-12-22 03:00:00,7,0,0,0,7,0,5,0,13,0,0,0,0,0,0,0,32,12,22,3,0,5,12
2018-12-22 03:15:00,11,0,2,0,6,0,2,0,8,0,0,0,0,0,0,0,29,12,22,3,15,5,13
2018-12-22 03:30:00,5,0,3,0,4,0,4,0,8,0,0,0,0,0,0,0,24,12,22,3,30,5,14
2018-12-22 03:45:00,19,0,3,0,6,0,1,0,21,0,4,0,0,0,0,0,54,12,22,3,45,5,15
2018-12-22 04:00:00,4,0,1,0,4,0,3,0,9,0,0,0,0,0,0,0,21,12,22,4,0,5,16
2018-12-22 04:15:00,6,0,2,0,8,0,4,0,15,0,0,0,0,0,0,0,35,12,22,4,15,5,17
2018-12-22 04:30:00,9,0,3,0,4,0,5,0,17,0,0,0,2,0,2,0,42,12,22,4,30,5,18
2018-12-22 04:45:00,11,0,3,0,3,0,3,0,15,0,1,0,0,0,0,0,36,12,22,4,45,5,19
2018-12-22 05:00:00,8,0,1,0,8,0,4,0,15,0,2,0,2,0,2,0,42,12,22,5,0,5,20
2018-12-22 05:15:00,12,0,1,0,3,0,2,0,16,0,0,0,0,0,0,0,34,12,22,5,15,5,21
2018-12-22 05:30:00,22,0,2,0,12,0,3,0,23,0,5,0,6,0,9,0,82,12,22,5,30,5,22
2018-12-22 05:45:00,21,0,3,0,10,0,5,0,29,0,6,0,8,0,5,0,87,12,22,5,45,5,23
2018-12-22 06:00:00,22,0,1,0,10,0,5,0,28,0,3,0,2,0,6,0,77,12,22,6,0,5,24
2018-12-22 06:15:00,23,0,1,0,14,0,6,0,34,0,2,0,1,0,1,0,82,12,22,6,15,5,25
2018-12-22 06:30:00,29,0,3,0,14,0,4,0,33,0,6,0,5,0,10,0,104,12,22,6,30,5,26
2018-12-22 06:45:00,26,0,5,0,16,0,12,0,46,0,9,0,7,0,9,0,130,12,22,6,45,5,27
2018-12-22 07:00:00,30,0,4,0,16,0,2,0,43,0,5,0,3,0,4,0,107,12,22,7,0,5,28
2018-12-22 07:15:00,31,0,5,0,18,0,9,0,53,0,7,0,4,0,7,0,134,12,22,7,15,5,29
2018-12-22 07:30:00,32,0,7,0,22,0,10,0,41,0,18,0,9,0,15,0,154,12,22,7,30,5,30
2018-12-22 07:45:00,30,0,6,0,12,0,7,0,30,0,8,0,7,0,12,0,112,12,22,7,45,5,31
2018-12-22 08:00:00,37,0,13,0,13,0,7,0,27,0,6,0,11,0,11,0,125,12,22,8,0,5,32
2018-12-22 08:15:00,29,0,3,0,18,0,5,0,38,0,10,0,11,0,12,0,126,12,22,8,15,5,33
2018-12-22 08:30:00,36,0,8,0,13,0,10,0,37,0,13,0,8,0,13,0,138,12,22,8,30,5,34
2018-12-22 08:45:00,32,0,10,0,20,0,10,0,29,0,10,0,14,0,15,0,140,12,22,8,45,5,35
2018-12-22 09:00:00,40,0,10,0,20,0,9,0,46,0,9,0,14,0,19,0,167,12,22,9,0,5,36
2018-12-22 09:15:00,39,0,11,0,15,0,13,0,34,0,9,0,8,0,20,0,149,12,22,9,15,5,37
2018-12-22 09:30:00,22,0,8,0,19,0,18,0,36,0,10,0,13,0,15,0,141,12,22,9,30,5,38
2018-12-22 09:45:00,37,0,10,0,15,0,11,0,38,0,4,0,11,0,13,0,139,12,22,9,45,5,39
2018-12-22 10:00:00,46,0,7,0,12,0,10,0,33,0,10,0,12,0,11,0,141,12,22,10,0,5,40
2018-12-22 10:15:00,40,0,7,0,22,0,12,0,42,0,9,0,10,0,13,0,155,12,22,10,15,5,41
2018-12-22 10:30:00,45,0,6,0,17,0,11,0,30,0,9,0,16,0,12,0,146,12,22,10,30,5,42
2018-12-22 10:45:00,40,0,12,0,16,0,20,0,32,0,10,0,11,0,13,0,154,12,22,10,45,5,43
2018-12-22 11:00:00,34,0,13,0,26,0,12,0,11,0,15,0,16,0,14,0,141,12,22,11,0,5,44
2018-12-22 11:15:00,27,0,9,0,18,0,12,0,11,0,9,0,10,0,17,0,113,12,22,11,15,5,45
2018-12-22 11:30:00,23,0,13,0,13,0,15,0,23,0,9,0,13,0,16,0,125,12,22,11,30,5,46
2018-12-22 11:45:00,47,0,8,0,24,0,11,0,27,0,17,0,12,0,15,0,161,12,22,11,45,5,47
2018-12-22 12:00:00,38,0,11,0,17,0,12,0,28,0,15,0,15,0,13,0,149,12,22,12,0,5,48
2018-12-22 12:15:00,45,0,10,0,19,0,12,0,18,0,11,0,10,0,11,0,136,12,22,12,15,5,49
2018-12-22 12:30:00,41,0,9,0,28,0,12,0,28,0,14,0,17,0,15,0,164,12,22,12,30,5,50
2018-12-22 12:45:00,36,0,9,0,15,0,10,0,30,0,12,0,10,0,8,0,130,12,22,12,45,5,51
2018-12-22 13:00:00,31,0,9,0,20,0,13,0,28,0,13,0,10,0,14,0,138,12,22,13,0,5,52
2018-12-22 13:15:00,34,0,9,0,19,0,9,0,20,0,9,0,8,0,11,0,119,12,22,13,15,5,53
2018-12-22 13:30:00,55,0,9,0,18,0,10,0,22,0,7,0,15,0,14,0,150,12,22,13,30,5,54
2018-12-22 13:45:00,50,0,9,0,20,0,9,0,40,0,11,0,14,0,13,0,166,12,22,13,45,5,55
2018-12-22 14:00:00,38,0,10,0,25,0,10,0,32,0,8,0,14,0,10,0,147,12,22,14,0,5,56
2018-12-22 14:15:00,52,0,13,0,21,0,10,0,25,0,9,0,12,0,15,0,157,12,22,14,15,5,57
2018-12-22 14:30:00,63,0,12,0,14,0,10,0,45,0,13,0,10,0,14,0,181,12,22,14,30,5,58
2018-12-22 14:45:00,20,0,5,0,16,0,12,0,32,0,12,0,12,0,12,0,121,12,22,14,45,5,59
2018-12-22 15:00:00,47,0,12,0,19,0,9,0,27,0,8,0,8,0,10,0,140,12,22,15,0,5,60
2018-12-22 15:15:00,42,0,8,0,22,0,10,0,34,0,11,0,13,0,14,0,154,12,22,15,15,5,61
2018-12-22 15:30:00,55,0,11,0,19,0,8,0,31,0,10,0,11,0,13,0,158,12,22,15,30,5,62
2018-12-22 15:45:00,8,0,12,0,18,0,11,0,10,0,18,0,16,0,14,0,107,12,22,15,45,5,63
2018-12-22 16:00:00,24,0,13,0,10,0,9,0,6,0,20,0,8,0,12,0,102,12,22,16,0,5,64
2018-12-22 16:15:00,51,0,13,0,16,0,12,0,28,0,5,0,7,0,8,0,140,12,22,16,15,5,65
2018-12-22 16:30:00,52,0,9,0,21,0,13,0,32,0,9,0,7,0,6,0,149,12,22,16,30,5,66
2018-12-22 16:45:00,58,0,10,0,21,0,9,0,34,0,12,0,10,0,11,0,165,12,22,16,45,5,67
2018-12-22 17:00:00,64,0,17,0,25,0,12,0,30,0,11,0,11,0,12,0,182,12,22,17,0,5,68
2018-12-22 17:15:00,58,0,10,0,17,0,6,0,40,0,12,0,12,0,8,0,163,12,22,17,15,5,69
2018-12-22 17:30:00,52,0,11,0,17,0,8,0,36,0,8,0,6,0,20,0,158,12,22,17,30,5,70
2018-12-22 17:45:00,60,0,8,0,14,0,8,0,41,0,7,0,9,0,12,0,159,12,22,17,45,5,71
