,det9,det11,det13,det15,det17,det18,det19,det20,det21,det23,totalct,month,day,hour,minute,day-of-week,min_bin
2019-02-13 04:00:00,5,1,0,17,1,0,17,0,0,0,41,2,13,4,0,2,16
2019-02-13 04:15:00,7,2,1,18,2,0,35,0,1,1,67,2,13,4,15,2,17
2019-02-13 04:30:00,7,2,7,29,0,0,51,0,2,4,102,2,13,4,30,2,18
2019-02-13 04:45:00,5,6,6,30,1,0,45,0,0,0,93,2,13,4,45,2,19
2019-02-13 05:00:00,10,5,1,36,1,0,52,0,1,2,108,2,13,5,0,2,20
2019-02-13 05:15:00,8,6,3,33,5,0,52,0,2,2,111,2,13,5,15,2,21
2019-02-13 05:30:00,10,14,3,52,5,0,56,0,2,3,145,2,13,5,30,2,22
2019-02-13 05:45:00,7,5,6,43,9,0,55,0,10,12,147,2,13,5,45,2,23
2019-02-13 06:00:00,8,12,1,57,6,0,60,0,2,4,150,2,13,6,0,2,24
2019-02-13 06:15:00,11,6,2,51,6,0,59,0,6,5,146,2,13,6,15,2,25
2019-02-13 06:30:00,7,14,2,52,5,0,51,0,5,6,142,2,13,6,30,2,26
2019-02-13 06:45:00,8,16,6,44,7,0,58,0,5,11,155,2,13,6,45,2,27
2019-02-13 07:00:00,9,14,2,42,7,0,43,0,6,10,133,2,13,7,0,2,28
2019-02-13 07:15:00,12,16,3,32,9,0,50,0,4,5,131,2,13,7,15,2,29
2019-02-13 07:30:00,10,16,3,32,4,0,37,0,2,2,106,2,13,7,30,2,30
2019-02-13 07:45:00,5,25,5,15,9,0,41,0,10,10,120,2,13,7,45,2,31
2019-02-13 08:00:00,6,16,6,30,6,0,27,0,10,11,112,2,13,8,0,2,32
2019-02-13 08:15:00,11,18,5,27,7,0,62,0,9,10,149,2,13,8,15,2,33
2019-02-13 08:30:00,11,19,5,33,8,0,73,0,6,6,161,2,13,8,30,2,34
2019-02-13 08:45:00,11,19,5,33,9,0,60,0,4,6,147,2,13,8,45,2,35
2019-02-13 09:00:00,8,13,8,45,11,0,69,0,3,5,162,2,13,9,0,2,36
2019-02-13 09:15:00,7,14,2,30,10,0,68,0,8,11,150,2,13,9,15,2,37
2019-02-13 09:30:00,6,29,4,24,9,0,63,0,8,8,151,2,13,9,30,2,38
2019-02-13 09:45:00,10,21,6,26,10,0,43,0,9,8,133,2,13,9,45,2,39
2019-02-13 10:00:00,11,16,4,23,9,0,51,0,15,14,143,2,13,10,0,2,40
2019-02-13 10:15:00,8,21,4,33,11,0,58,0,10,11,156,2,13,10,15,2,41
2019-02-13 10:30:00,9,17,5,25,7,0,62,0,9,11,145,2,13,10,30,2,42
2019-02-13 10:45:00,9,23,5,19,13,0,48,0,6,7,130,2,13,10,45,2,43
2019-02-13 11:00:00,12,18,6,29,7,0,31,0,11,9,123,2,13,11,0,2,44
2019-02-13 11:15:00,6,24,7,28,4,0,37,0,8,7,121,2,13,11,15,2,45
2019-02-13 11:30:00,9,25,6,37,8,0,48,0,13,13,159,2,13,11,30,2,46
2019-02-13 11:45:00,9,26,8,24,9,0,49,0,21,13,159,2,13,11,45,2,47
2019-02-13 12:00:00,12,21,5,29,8,0,48,0,11,10,144,2,13,12,0,2,48
2019-02-13 12:15:00,7,22,6,24,9,0,18,0,11,9,106,2,13,12,15,2,49
2019-02-13 12:30:00,9,16,6,34,9,0,42,0,9,7,132,2,13,12,30,2,50
2019-02-13 12:45:00,9,23,4,9,8,0,39,0,14,13,119,2,13,12,45,2,51
2019-02-13 13:00:00,9,30,6,18,9,0,28,0,11,8,119,2,13,13,0,2,52
2019-02-13 13:15:00,14,31,6,17,9,0,50,0,14,12,153,2,13,13,15,2,53
2019-02-13 13:30:00,9,14,5,18,8,0,48,0,11,10,123,2,13,13,30,2,54
2019-02-13 13:45:00,11,24,7,14,9,0,48,0,14,11,138,2,13,13,45,2,55
2019-02-13 14:00:00,9,20,7,14,3,0,45,0,11,13,122,2,13,14,0,2,56
2019-02-13 14:15:00,11,25,8,21,10,0,50,0,12,12,149,2,13,14,15,2,57
2019-02-13 14:30:00,11,25,6,3,3,0,51,0,7,8,114,2,13,14,30,2,58
2019-02-13 14:45:00,9,18,9,24,5,0,52,0,10,8,135,2,13,14,45,2,59
2019-02-13 15:00:00,12,25,7,12,7,0,48,0,9,7,127,2,13,15,0,2,60
2019-02-13 15:15:00,12,22,5,15,3,0,70,0,7,9,143,2,13,15,15,2,61
2019-02-13 15:30:00,10,18,5,6,3,0,60,0,7,7,116,2,13,15,30,2,62
2019-02-13 15:45:00,10,17,6,2,3,0,37,0,12,10,97,2,13,15,45,2,63
2019-02-13 16:00:00,8,26,7,13,8,0,55,0,11,8,136,2,13,16,0,2,64
2019-02-13 16:15:00,7,22,7,15,5,0,44,0,7,6,113,2,13,16,15,2,65
2019-02-13 16:30:00,9,22,3,14,6,0,72,0,5,4,135,2,13,16,30,2,66
2019-02-13 16:45:00,9,21,8,13,4,0,66,0,8,6,135,2,13,16,45,2,67
2019-02-13 17:00:00,9,29,6,12,4,0,72,0,9,5,146,2,13,17,0,2,68
2019-02-13 17:15:00,8,25,9,13,5,0,55,0,10,10,135,2,13,17,15,2,69
2019-02-13 17:30:00,6,20,6,21,5,0,69,0,7,6,140,2,13,17,30,2,70
2019-02-13 17:45:00,13,22,11,15,11,0,43,0,10,8,133,2,13,17,45,2,71
2019-02-13 18:00:00,11,24,2,29,7,0,38,0,13,10,134,2,13,18,0,2,72
2019-02-13 18:15:00,8,26,5,17,6,0,25,0,7,8,102,2,13,18,15,2,73
2019-02-13 18:30:00,8,26,4,26,8,0,62,0,11,13,158,2,13,18,30,2,74
2019-02-13 18:45:00,12,18,6,42,8,0,56,0,7,7,156,2,13,18,45,2,75
2019-02-13 19:00:00,12,19,2,41,10,0,60,0,13,12,169,2,13,19,0,2,76
2019-02-13 19:15:00,8,24,3,39,9,0,56,0,10,10,159,2,13,19,15,2,77
2019-02-13 19:30:00,11,18,0,52,11,0,52,0,10,10,164,2,13,19,30,2,78
2019-02-13 19:45:00,9,20,3,48,10,0,70,0,5,5,170,2,13,19,45,2,79
2019-02-13 20:00:00,7,19,2,60,8,0,77,0,9,6,188,2,13,20,0,2,80
2019-02-13 20:15:00,10,15,0,46,11,0,60,0,3,3,148,2,13,20,15,2,81
2019-02-13 20:30:00,9,19,0,43,8,0,64,0,3,3,149,2,13,20,30,2,82
2019-02-13 20:45:00,6,19,1,49,11,0,47,0,0,0,133,2,13,20,45,2,83
2019-02-13 21:00:00,9,16,0,47,9,0,52,0,0,0,133,2,13,21,0,2,84
2019-02-13 21:15:00,11,20,0,37,11,0,45,0,0,0,124,2,13,21,15,2,85
2019-02-13 21:30:00,9,24,0,37,10,0,33,0,3,3,119,2,13,21,30,2,86
2019-02-13 21:45:00,7,23,1,34,10,0,30,0,1,1,107,2,13,21,45,2,87
2019-02-13 22:00:00,6,21,0,31,6,0,33,0,1,1,99,2,13,22,0,2,88
2019-02-13 22:15:00,9,19,0,16,10,0,34,0,2,2,92,2,13,22,15,2,89
2019-02-13 22:30:00,3,13,0,18,7,0,29,0,0,0,70,2,13,22,30,2,90
2019-02-13 22:45:00,2,11,1,28,8,0,23,0,1,1,75,2,13,22,45,2,91
2019-02-13 23:00:00,5,9,0,31,7,0,21,0,1,1,75,2,13,23,0,2,92
2019-02-13 23:15:00,1,11,2,20,3,0,17,0,0,0,54,2,13,23,15,2,93
2019-02-13 23:30:00,6,18,1,15,8,0,14,0,0,0,62,2,13,23,30,2,94
2019-02-13 23:45:00,1,11,0,16,5,0,10,0,0,0,43,2,13,23,45,2,95
2019-02-14 00:00:00,2,10,0,17,4,0,18,0,0,0,51,2,14,0,0,3,0
2019-02-14 00:15:00,3,9,1,12,8,0,13,0,0,0,46,2,14,0,15,3,1
2019-02-14 00:30:00,3,8,0,11,2,0,14,0,0,0,38,2,14,0,30,3,2
2019-02-14 00:45:00,0,6,0,6,3,0,6,0,0,0,21,2,14,0,45,3,3
2019-02-14 01:00:00,2,5,0,13,5,0,11,0,0,0,36,2,14,1,0,3,4
2019-02-14 01:15:00,2,6,0,6,4,0,6,0,0,0,24,2,14,1,15,3,5
2019-02-14 01:30:00,4,8,0,17,5,0,8,0,0,0,42,2,14,1,30,3,6
2019-02-14 01:45:00,1,3,0,3,6,0,2,0,0,0,15,2,14,1,45,3,7
2019-02-14 02:00:00,3,6,0,8,2,0,6,0,0,0,25,2,14,2,0,3,8
2019-02-14 02:15:00,5,6,0,4,3,0,9,0,1,1,29,2,14,2,15,3,9
2019-02-14 02:30:00,2,5,0,6,2,0,8,0,1,1,25,2,14,2,30,3,10
2019-02-14 02:45:00,2,4,0,2,3,0,9,0,2,2,24,2,14,2,45,3,11
2019-02-14 03:00:00,3,4,0,1,2,0,9,0,0,0,19,2,14,3,0,3,12
2019-02-14 03:15:00,3,1,0,3,0,0,11,0,0,0,18,2,14,3,15,3,13
2019-02-14 03:30:00,1,1,0,4,3,0,15,0,0,0,24,2,14,3,30,3,14
2019-02-14 03:45:00,6,3,0,5,3,0,16,0,2,2,37,2,14,3,45,3,15
2019-02-14 04:00:00,3,5,0,10,0,0,18,0,0,0,36,2,14,4,0,3,16
2019-02-14 04:15:00,9,5,0,17,1,0,29,0,2,1,64,2,14,4,15,3,17
2019-02-14 04:30:00,5,2,2,10,2,0,39,0,0,0,60,2,14,4,30,3,18
2019-02-14 04:45:00,9,5,4,25,2,0,57,0,2,2,106,2,14,4,45,3,19
2019-02-14 05:00:00,8,6,1,39,2,0,38,0,1,2,97,2,14,5,0,3,20
2019-02-14 05:15:00,8,6,1,47,1,0,40,0,1,1,105,2,14,5,15,3,21
2019-02-14 05:30:00,7,5,4,48,7,0,61,0,0,3,135,2,14,5,30,3,22
2019-02-14 05:45:00,7,2,8,57,7,0,48,0,4,9,142,2,14,5,45,3,23
2019-02-14 06:00:00,7,7,2,51,7,0,58,0,2,3,137,2,14,6,0,3,24
2019-02-14 06:15:00,10,8,3,55,8,0,79,0,3,5,171,2,14,6,15,3,25
2019-02-14 06:30:00,6,14,3,40,5,0,66,0,6,11,151,2,14,6,30,3,26
2019-02-14 06:45:00,9,12,4,30,12,0,51,0,4,6,128,2,14,6,45,3,27
2019-02-14 07:00:00,8,15,4,36,6,0,44,0,7,8,128,2,14,7,0,3,28
2019-02-14 07:15:00,4,23,2,27,7,0,59,0,2,2,126,2,14,7,15,3,29
2019-02-14 07:30:00,10,15,4,26,8,0,45,0,8,12,128,2,14,7,30,3,30
2019-02-14 07:45:00,9,20,3,14,9,0,28,0,7,6,96,2,14,7,45,3,31
2019-02-14 08:00:00,4,13,4,26,9,0,38,0,6,7,107,2,14,8,0,3,32
2019-02-14 08:15:00,9,14,6,25,8,0,79,0,5,7,153,2,14,8,15,3,33
2019-02-14 08:30:00,6,10,3,38,9,0,67,0,9,9,151,2,14,8,30,3,34
2019-02-14 08:45:00,10,22,12,18,9,0,50,0,4,4,129,2,14,8,45,3,35
2019-02-14 09:00:00,11,21,6,34,12,0,52,0,9,11,156,2,14,9,0,3,36
2019-02-14 09:15:00,8,17,8,30,11,0,61,0,10,9,154,2,14,9,15,3,37
2019-02-14 09:30:00,13,19,8,25,10,0,81,0,5,7,168,2,14,9,30,3,38
2019-02-14 09:45:00,10,20,9,26,10,0,51,0,9,9,144,2,14,9,45,3,39
2019-02-14 10:00:00,8,22,5,33,8,0,46,0,13,10,145,2,14,10,0,3,40
2019-02-14 10:15:00,10,19,7,18,11,0,37,0,9,8,119,2,14,10,15,3,41
2019-02-14 10:30:00,17,27,6,14,9,0,38,0,13,10,134,2,14,10,30,3,42
2019-02-14 10:45:00,10,15,7,25,5,0,47,0,9,11,129,2,14,10,45,3,43
2019-02-14 11:00:00,9,17,6,29,7,0,38,0,11,9,126,2,14,11,0,3,44
2019-02-14 11:15:00,8,20,15,24,6,0,55,0,8,8,144,2,14,11,15,3,45
2019-02-14 11:30:00,6,26,5,19,7,0,51,0,10,11,135,2,14,11,30,3,46
2019-02-14 11:45:00,8,21,7,20,6,0,64,0,14,11,151,2,14,11,45,3,47
2019-02-14 12:00:00,12,15,10,16,9,0,48,0,9,11,130,2,14,12,0,3,48
2019-02-14 12:15:00,5,23,5,18,7,0,28,0,14,9,109,2,14,12,15,3,49
2019-02-14 12:30:00,10,19,6,20,6,0,39,0,12,10,122,2,14,12,30,3,50
2019-02-14 12:45:00,6,21,8,9,9,0,46,0,14,9,122,2,14,12,45,3,51
2019-02-14 13:00:00,9,18,5,9,9,0,45,0,9,6,110,2,14,13,0,3,52
2019-02-14 13:15:00,8,16,7,12,9,0,55,0,14,10,131,2,14,13,15,3,53
2019-02-14 13:30:00,11,18,9,24,11,0,46,0,14,14,147,2,14,13,30,3,54
2019-02-14 13:45:00,7,22,8,15,10,0,51,0,12,9,134,2,14,13,45,3,55
2019-02-14 14:00:00,11,24,3,12,8,0,44,0,10,10,122,2,14,14,0,3,56
2019-02-14 14:15:00,10,29,6,6,7,0,51,0,12,11,132,2,14,14,15,3,57
2019-02-14 14:30:00,12,18,9,9,10,0,54,0,15,13,140,2,14,14,30,3,58
2019-02-14 14:45:00,13,20,5,23,6,0,48,0,11,11,137,2,14,14,45,3,59
2019-02-14 15:00:00,10,14,7,15,6,0,66,0,12,7,137,2,14,15,0,3,60
2019-02-14 15:15:00,10,17,3,15,9,0,78,0,8,7,147,2,14,15,15,3,61
2019-02-14 15:30:00,9,22,7,5,4,0,66,0,8,7,128,2,14,15,30,3,62
2019-02-14 15:45:00,10,24,6,7,6,0,70,0,8,8,139,2,14,15,45,3,63
2019-02-14 16:00:00,10,20,8,14,4,0,52,0,10,10,128,2,14,16,0,3,64
2019-02-14 16:15:00,10,19,15,8,5,0,94,0,9,7,167,2,14,16,15,3,65
2019-02-14 16:30:00,8,18,6,11,5,0,59,0,11,9,127,2,14,16,30,3,66
2019-02-14 16:45:00,8,18,6,10,7,0,61,0,7,4,121,2,14,16,45,3,67
2019-02-14 17:00:00,11,18,7,12,8,0,62,0,9,7,134,2,14,17,0,3,68
2019-02-14 17:15:00,7,17,9,18,4,0,53,0,3,5,116,2,14,17,15,3,69
2019-02-14 17:30:00,7,16,4,30,6,0,57,0,9,10,139,2,14,17,30,3,70
2019-02-14 17:45:00,8,25,6,22,8,0,49,0,7,7,132,2,14,17,45,3,71
2019-02-14 18:00:00,8,21,3,20,11,0,59,0,7,7,136,2,14,18,0,3,72
2019-02-14 18:15:00,9,24,4,29,12,0,75,0,10,10,173,2,14,18,15,3,73
2019-02-14 18:30:00,12,23,2,28,11,0,49,0,12,10,147,2,14,18,30,3,74
2019-02-14 18:45:00,8,16,7,45,10,0,69,0,4,5,164,2,14,18,45,3,75
2019-02-14 19:00:00,8,17,1,46,11,0,55,0,8,10,156,2,14,19,0,3,76
2019-02-14 19:15:00,10,15,2,45,10,0,71,0,8,11,172,2,14,19,15,3,77
2019-02-14 19:30:00,11,20,1,37,7,0,72,0,6,8,162,2,14,19,30,3,78
2019-02-14 19:45:00,7,13,1,51,7,0,69,0,5,5,158,2,14,19,45,3,79
2019-02-14 20:00:00,5,22,1,50,9,0,73,0,3,3,166,2,14,20,0,3,80
2019-02-14 20:15:00,6,19,1,41,10,0,58,0,1,3,139,2,14,20,15,3,81
2019-02-14 20:30:00,6,18,0,47,8,0,65,0,4,5,153,2,14,20,30,3,82
2019-02-14 20:45:00,4,12,0,50,6,0,62,0,0,0,134,2,14,20,45,3,83
2019-02-14 21:00:00,4,15,1,58,11,0,54,0,1,1,145,2,14,21,0,3,84
2019-02-14 21:15:00,4,14,0,40,8,0,78,0,1,1,146,2,14,21,15,3,85
2019-02-14 21:30:00,8,16,0,50,10,0,47,0,1,3,135,2,14,21,30,3,86
2019-02-14 21:45:00,2,18,1,28,11,0,37,0,0,0,97,2,14,21,45,3,87
2019-02-14 22:00:00,5,19,0,21,10,0,36,0,1,1,93,2,14,22,0,3,88
2019-02-14 22:15:00,6,14,1,15,5,0,28,0,1,1,71,2,14,22,15,3,89
2019-02-14 22:30:00,4,10,0,15,8,0,39,0,2,2,80,2,14,22,30,3,90
2019-02-14 22:45:00,4,10,0,16,6,0,37,0,0,0,73,2,14,22,45,3,91
2019-02-14 23:00:00,3,13,0,25,9,0,20,0,0,0,70,2,14,23,0,3,92
2019-02-14 23:15:00,3,12,0,23,8,0,27,0,0,0,73,2,14,23,15,3,93
2019-02-14 23:30:00,3,11,0,15,6,0,17,0,0,0,52,2,14,23,30,3,94
2019-02-14 23:45:00,3,9,0,6,2,0,12,0,0,1,33,2,14,23,45,3,95
2019-02-15 00:00:00,5,6,0,10,4,0,20,0,0,0,45,2,15,0,0,4,0
2019-02-15 00:15:00,3,5,0,11,9,0,12,0,1,1,42,2,15,0,15,4,1
2019-02-15 00:30:00,1,5,0,15,4,0,11,0,0,0,36,2,15,0,30,4,2
2019-02-15 00:45:00,1,1,0,6,2,0,15,0,0,0,25,2,15,0,45,4,3
2019-02-15 01:00:00,4,6,1,15,0,0,9,0,0,0,35,2,15,1,0,4,4
2019-02-15 01:15:00,3,5,0,10,0,0,10,0,1,1,30,2,15,1,15,4,5
2019-02-15 01:30:00,2,4,0,17,0,0,10,0,0,0,33,2,15,1,30,4,6
